año,mes,cve_ent,entidad,cve_mun,minicipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2023,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,2,2,5,4,1,1706314
2023,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,2,2,6,5,1,1494509
2023,1,9,Ciudad de México,6,Iztacalco,2,2,1,1,1,2,1,1,9,459213
2023,1,9,Ciudad de México,6,Iztacalco,2,2,1,1,1,2,2,1,1,44073
2023,1,9,Ciudad de México,6,Iztacalco,2,2,1,1,2,2,1,1,6,201406
2023,1,9,Ciudad de México,6,Iztacalco,2,3,3,2,2,2,3,4,1,1183496
2023,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,1,2,3,4,1,1290000
2023,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,1,2,5,4,1,1813500
2023,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,1,2,6,5,1,2187000
2023,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,2,2,3,3,1,704551
